0.35801,-0.18364,0.06729,-0.04277,-0.28315,0.06684,0.23398,0.43679,-0.07912,-0.16126,0.32258,-0.15659,-0.90241,-0.15564,-1.68192,0.64123,-0.18757,-0.79085,-1.49612,0.31018,0.96730,0.41104,0.25118,0.98850,-0.04360,0.04094,0.02909,0.02441,-0.00893,-0.01156,-0.06258,-0.04232,-0.02290,-0.03172,0.00250,0.10330,-0.03495,-0.02954,0.00687,-0.00265,-0.11188,0.07533,-0.00120,-0.00611,0.01397,-0.00791,0.01550,-0.02721,-0.50822,-0.19728,0.47313,-0.30606,-0.04632,0.20441,-0.08012,-0.32937,1.35616,0.58230,-0.07344,0.88527,-0.44778,-1.35648,-1.18093,0.21426,-1.02827,-1.28507,-0.27828,-0.72808,-0.20968,-0.05311,-0.24184,0.03343,-0.00189,-0.01146,0.05027,0.18226,0.08753,0.15045,0.00357,-0.02351,-0.00404,-0.00561,-0.01666,0.05460,-0.05583,0.05543,0.14036,-0.02758,0.01511,0.16053,0.14118,-0.00756,0.08206,0.34782,-0.25351,-0.31049
0.10771,0.09255,-0.07706,0.12979,-0.02992,0.10022,-0.09581,-0.03959,-0.21024,-0.08762,-0.14391,0.01648,0.48140,0.21305,0.41116,-0.06190,0.16520,0.41639,0.18823,-0.14378,-0.51113,-0.18752,-0.20920,-0.20806,0.04983,-0.03910,-0.02550,-0.01601,-0.02196,-0.02878,0.03176,0.04685,0.05150,0.05922,0.01529,-0.06861,-0.05267,0.04619,-0.04076,-0.06564,-0.01287,-0.03370,0.03537,-0.00906,0.02459,-0.03428,-0.04235,0.02954,0.06841,0.05754,-0.35591,0.15150,0.00768,-0.18305,-0.29239,-0.17566,-0.38919,-0.08426,-0.41667,-0.11114,0.71503,0.08880,0.68208,-0.23645,-0.04167,1.08385,0.34941,0.21469,-0.10738,-0.00923,0.08714,-0.13494,-0.00308,-0.03983,-0.08380,0.05860,-0.09990,-0.08246,-0.02620,0.05211,-0.06562,-0.05712,0.04237,-0.03749,0.04966,0.01771,-0.16203,0.02840,0.01226,-0.10273,-0.16544,0.04305,-0.15703,-0.39015,0.10080,0.18029
1.09087,-0.35452,0.25494,-0.03425,-0.51914,0.63060,0.62786,0.66500,-0.71888,-0.31232,0.46881,-0.70309,-1.03645,1.31063,-1.20339,0.40985,0.74997,-0.81554,-1.34443,-0.00602,1.69135,0.67082,-0.72889,1.23020,-0.02044,-0.01523,0.11531,-0.03451,0.03435,-0.06700,0.05121,-0.02456,-0.05279,0.08429,0.05667,0.05157,-0.11177,0.05141,0.10158,-0.16818,-0.08418,0.03120,-0.05887,-0.00109,0.03102,-0.01072,-0.02338,0.02905,-0.28364,0.79472,-0.06969,0.07984,0.37406,0.03776,-1.21110,0.45823,0.99337,-0.10964,-0.66354,1.72910,1.26343,-0.36847,-2.74999,1.75381,-1.15639,0.48004,-0.98291,0.00702,-1.78565,-0.67827,-0.01616,-0.45888,0.44138,-0.12131,0.00712,0.67299,-0.49422,0.42419,0.08649,0.00092,-0.15834,0.01004,0.08260,-0.06225,-0.16938,0.05872,-0.11425,0.01894,0.02127,0.01292,-0.62762,0.01915,-0.01181,-0.70918,-0.32760,1.02635
-0.40049,-0.37422,0.41244,-0.31191,0.12240,-0.04931,0.46936,-0.30370,0.44819,0.26042,0.00739,-0.11598,-0.97779,0.38162,0.81453,-0.45059,0.16537,-0.40693,1.20148,-0.12504,1.34881,0.53591,-0.20619,-0.55591,-0.03149,-0.00296,0.08422,0.03028,0.03383,0.04028,-0.05576,-0.00406,0.02201,0.00525,-0.06403,0.07313,-0.02338,0.00283,0.03199,-0.04457,0.05342,0.09836,-0.01382,0.02803,0.02170,-0.02655,-0.01578,0.02103,0.77175,0.50047,-0.06084,0.29029,0.09892,0.17421,0.30002,1.43525,-0.98078,-0.90684,0.93786,-0.67983,-0.48529,1.74432,-1.68481,1.26789,1.21637,-0.43990,-1.02791,0.56632,-0.18065,-0.21022,0.09621,0.17809,0.17722,-0.08105,0.28642,-0.32317,-0.18003,0.30773,0.14547,-0.00951,0.00424,0.09318,-0.04012,0.00695,-0.20113,-0.02772,0.03106,-0.08640,0.02574,0.03719,-0.36569,0.01155,0.31789,0.17946,0.14870,0.87947
-0.18059,0.13290,-0.10484,0.01448,0.05628,-0.15774,-0.16714,-0.02474,0.23058,0.12700,-0.08959,0.16059,0.18920,-0.29860,-0.26778,0.03148,-0.19644,0.01305,-0.22739,0.13910,-0.09398,-0.03604,0.21275,0.00888,0.04035,0.02817,-0.04481,-0.04476,-0.03883,0.01016,-0.02921,0.03720,0.04577,-0.02317,0.01489,0.04464,0.07118,-0.02641,0.01501,0.03323,0.00292,0.01982,-0.03333,0.03990,0.01026,0.01858,-0.04991,0.04095,0.17871,-0.20760,0.15150,-0.07099,-0.10547,0.11738,0.47417,0.05133,-0.24466,-0.09734,0.24791,-0.46697,-0.65243,0.20431,0.22593,-0.15599,0.37828,-0.32038,0.10429,-0.08698,0.61541,0.18924,-0.06798,0.19070,-0.09941,-0.04406,0.05968,-0.22683,0.11201,-0.08423,-0.01402,0.04145,0.04892,-0.03991,-0.01299,0.00231,0.02371,-0.00262,0.08365,0.00261,-0.01513,0.03127,0.11123,-0.02779,0.05732,0.26433,0.12347,-0.04470
-0.38208,-0.10669,0.23157,-0.18142,0.10059,-0.32862,0.19099,-0.12175,0.60502,0.21925,0.07534,0.21226,-0.76374,-0.46838,-0.56628,0.02814,-0.38097,-0.53224,-0.07000,0.30740,0.94509,0.52925,0.41471,0.04563,0.00720,0.01511,-0.00694,-0.01434,-0.04061,-0.04712,-0.06506,0.00585,0.00751,-0.06199,-0.05892,0.15062,0.09220,-0.00851,0.09697,0.06761,-0.00912,0.12083,0.02631,0.02927,-0.01850,-0.01884,0.00899,0.01777,0.38107,-0.14482,0.45312,-0.11342,-0.14506,0.32449,0.78388,0.72027,-0.06223,-0.20298,0.99456,-0.52852,-1.47646,0.64900,-1.14926,0.58638,0.73632,-1.44381,-0.57344,-0.17128,0.59962,0.12459,-0.12492,0.40001,0.00996,-0.09616,0.25119,-0.32904,0.06745,0.12761,0.01765,0.00041,0.08043,0.05151,-0.02416,0.02422,-0.03385,-0.00746,0.12958,-0.02396,0.02054,0.13947,0.05224,-0.04991,0.31462,0.69461,0.01692,0.04619
0.59818,-0.18214,0.07111,0.04403,-0.26281,0.33419,0.20040,0.35912,-0.38125,-0.16220,0.30481,-0.24520,-0.39238,0.60032,-1.10456,0.33841,0.36726,-0.45546,-1.11418,0.05121,0.76438,0.34573,-0.23584,0.82385,0.04188,0.00758,-0.00223,0.01731,0.02011,0.01203,0.02037,0.00710,-0.04709,0.06209,0.07522,0.07408,-0.07724,-0.03604,0.06169,-0.07364,-0.04860,0.03150,0.02727,-0.04858,0.03097,-0.04857,-0.03133,0.02026,-0.23655,0.26770,0.00229,-0.00563,0.17114,0.03681,-0.50775,-0.00748,0.44663,0.01274,-0.44016,0.82211,0.51824,-0.50470,-1.15263,0.74792,-0.73008,0.28747,-0.34715,-0.12841,-0.74550,-0.24928,-0.07231,-0.15729,0.24608,-0.04151,-0.02449,0.36133,-0.25291,0.15906,0.02279,0.03498,-0.10829,-0.03987,0.00327,-0.04257,-0.02084,0.00383,-0.08430,0.05509,0.01023,-0.03438,-0.29980,0.00602,-0.06247,-0.35713,-0.20900,0.46765
0.30453,-0.00037,-0.08270,0.10188,-0.07344,0.32650,-0.00180,0.00020,-0.48796,-0.10627,-0.17101,-0.27212,0.55534,0.89334,0.91539,-0.30444,0.64296,0.59791,0.59091,-0.40491,-0.48875,-0.28870,-0.65261,-0.32855,0.01652,0.02926,-0.02975,0.06600,-0.04701,-0.00389,0.04900,0.04373,0.03102,0.06655,0.06509,-0.10758,-0.07479,-0.01422,-0.01584,-0.14537,0.03732,-0.12587,0.01552,0.04349,0.07749,-0.03669,-0.04341,0.06873,0.15441,0.42788,-0.61470,0.32594,0.20311,-0.23668,-0.81622,0.10348,-0.79784,-0.48346,-0.71114,0.17811,1.62959,0.62042,0.37350,0.21743,-0.02738,1.92352,0.09253,0.68157,-0.82514,-0.27217,0.20188,-0.28950,0.14654,0.00962,-0.15701,0.26682,-0.27263,0.02723,0.04895,0.08408,-0.12803,-0.02121,0.00768,-0.04179,0.00341,-0.02728,-0.22246,0.01417,-0.00526,-0.14030,-0.39563,0.07436,-0.17806,-0.81403,0.08194,0.71847
0.49105,0.24926,-0.30590,0.26753,-0.20209,0.10559,-0.19634,0.47890,-0.37235,-0.32759,0.13336,0.02441,0.51407,-0.14382,-1.52498,0.64255,-0.18743,-0.01183,-1.58814,0.24642,-0.53083,-0.22246,0.26337,0.89030,0.03671,0.02505,-0.05202,0.04555,-0.04133,0.01906,-0.03230,0.00433,0.02595,-0.08435,-0.01638,-0.00632,-0.01539,-0.02264,-0.01976,0.02549,0.01651,-0.09853,0.01046,0.03003,0.00905,-0.03188,-0.01584,0.00325,-0.65600,-0.42440,0.16731,-0.25521,-0.07767,-0.09257,-0.30900,-1.09148,0.98487,0.77581,-0.77406,0.69601,0.19827,-1.65305,0.78851,-0.79245,-1.25904,0.01415,0.61454,-0.66067,0.01306,0.15962,-0.16395,-0.15558,-0.07007,0.11844,-0.14969,0.34938,0.03886,-0.06303,-0.03511,-0.01781,-0.05940,-0.04340,0.00360,0.03608,0.06088,0.02344,-0.00953,-0.00594,0.03023,0.05641,0.25902,-0.04687,-0.15453,-0.10315,-0.16570,-0.64662
-0.95336,-0.03511,0.05564,-0.21255,0.41074,-0.47986,-0.08062,-0.66660,0.78278,0.45999,-0.33205,0.34843,-0.16962,-0.61903,1.91047,-0.75732,-0.36809,0.24006,1.94963,-0.04179,-0.03812,0.01455,0.21552,-1.28145,-0.03787,-0.02979,0.02883,-0.01869,-0.04171,0.04479,-0.01162,-0.06367,0.08576,-0.03007,-0.01993,-0.00382,0.07259,0.04538,0.02596,0.10984,-0.00506,0.07367,-0.00734,-0.01019,0.04283,-0.01433,0.00709,-0.00583,0.77781,0.01387,-0.03749,0.12440,-0.13480,0.17932,0.92198,0.99227,-1.17921,-0.56626,1.18864,-1.38552,-1.26833,1.75249,0.16114,-0.03314,1.63617,-0.89403,-0.28055,0.53258,0.98842,0.15884,0.15135,0.39523,-0.22532,0.03323,0.24223,-0.68700,0.20990,-0.11161,-0.00169,-0.06521,0.11119,0.07486,-0.02176,0.06597,-0.03240,-0.04716,0.11251,-0.05604,-0.00946,0.06000,0.18611,0.01410,0.25601,0.69585,0.24810,-0.09101
0.74934,0.12919,-0.17828,0.21592,-0.23840,0.28558,-0.11127,0.55340,-0.62542,-0.40487,0.19305,-0.18871,0.42367,0.30566,-1.24392,0.50448,0.17225,-0.02388,-1.32105,-0.00592,-0.41920,-0.17233,-0.15698,0.82824,0.01403,-0.03737,0.00526,0.04840,0.02357,0.01213,0.06267,0.03418,-0.01930,-0.02761,0.05455,-0.04498,-0.03292,0.00391,-0.07636,-0.01667,0.02940,-0.07233,-0.03239,-0.03722,0.03494,-0.03646,0.01166,0.04092,-0.70265,-0.11432,0.00354,-0.09211,0.12487,-0.16589,-0.71997,-0.99187,0.98196,0.58131,-1.04206,1.10944,0.93064,-1.57790,0.36126,-0.35010,-1.41332,0.68571,0.46543,-0.47245,-0.55729,-0.10367,-0.03097,-0.28157,0.07357,0.05548,-0.21203,0.52205,-0.08895,0.00255,-0.02057,-0.00103,-0.15634,-0.07651,-0.02830,-0.04158,0.05295,0.03903,-0.12332,0.07087,-0.01777,-0.07244,-0.03312,-0.03092,-0.28285,-0.46619,-0.24152,-0.10933
-0.15621,0.10086,-0.09775,0.07896,0.20691,-0.04665,-0.13707,-0.26336,-0.03977,0.04742,-0.28428,0.05643,0.46654,0.07240,1.26261,-0.35460,0.11833,0.58856,1.07662,-0.29484,-0.75905,-0.41646,-0.15389,-0.77957,0.01737,0.02479,-0.02780,0.03916,-0.01914,0.05423,-0.00330,0.02474,0.02662,0.00378,-0.02811,-0.09668,0.03422,0.02683,0.00793,0.01020,0.06083,-0.13520,0.00315,0.01250,-0.02185,-0.00987,0.02303,0.03261,0.14449,0.11462,-0.41198,0.11916,0.04798,-0.20159,-0.21759,-0.15874,-0.57540,-0.15168,-0.20257,-0.25953,0.60982,0.32987,1.03786,-0.49780,0.16282,0.86680,0.39229,0.43156,-0.00219,-0.03302,0.17952,-0.10826,-0.01716,0.07604,-0.06520,-0.01309,0.00589,-0.17648,-0.00244,0.01465,0.02969,0.00348,-0.03483,-0.04553,0.02494,0.00758,-0.11553,-0.02493,-0.03103,-0.09960,0.01042,0.00929,-0.06779,-0.26532,0.12191,-0.05169
